user_id,user_name,course_id,course_name,rating,timestamp
23,User_23,140,Course_40,5,2024-01-22
100,User_100,132,Course_32,1,2024-02-22
80,User_80,105,Course_5,3,2024-04-17
58,User_58,145,Course_45,4,2024-02-11
52,User_52,123,Course_23,3,2024-01-24
65,User_65,104,Course_4,2,2024-01-25
74,User_74,125,Course_25,2,2024-04-28
12,User_12,105,Course_5,5,2024-06-15
86,User_86,103,Course_3,2,2024-03-09
24,User_24,133,Course_33,1,2024-02-07
52,User_52,147,Course_47,5,2024-05-28
7,User_7,134,Course_34,4,2024-01-22
17,User_17,126,Course_26,4,2024-06-27
77,User_77,103,Course_3,1,2024-06-11
31,User_31,126,Course_26,4,2024-01-30
81,User_81,144,Course_44,2,2024-05-14
18,User_18,107,Course_7,5,2024-04-03
90,User_90,150,Course_50,2,2024-01-07
72,User_72,131,Course_31,5,2024-06-03
51,User_51,142,Course_42,2,2024-02-27
49,User_49,140,Course_40,1,2024-02-27
74,User_74,123,Course_23,2,2024-05-04
42,User_42,138,Course_38,1,2024-05-01
19,User_19,139,Course_39,5,2024-05-05
88,User_88,102,Course_2,3,2024-06-24
15,User_15,144,Course_44,3,2024-03-10
84,User_84,138,Course_38,4,2024-01-28
87,User_87,128,Course_28,5,2024-06-19
96,User_96,114,Course_14,1,2024-06-29
49,User_49,117,Course_17,4,2024-06-09
83,User_83,137,Course_37,2,2024-06-22
86,User_86,143,Course_43,5,2024-04-17
88,User_88,132,Course_32,3,2024-03-25
68,User_68,136,Course_36,3,2024-05-10
10,User_10,108,Course_8,2,2024-06-10
51,User_51,130,Course_30,2,2024-01-26
19,User_19,119,Course_19,2,2024-02-22
99,User_99,131,Course_31,4,2024-06-20
69,User_69,147,Course_47,5,2024-04-02
80,User_80,110,Course_10,3,2024-01-06
57,User_57,131,Course_31,4,2024-04-22
46,User_46,135,Course_35,5,2024-03-15
99,User_99,139,Course_39,5,2024-06-17
59,User_59,125,Course_25,3,2024-02-22
4,User_4,114,Course_14,1,2024-06-10
59,User_59,127,Course_27,3,2024-04-05
56,User_56,120,Course_20,4,2024-03-27
66,User_66,136,Course_36,3,2024-01-09
10,User_10,101,Course_1,1,2024-03-14
11,User_11,116,Course_16,3,2024-04-12
90,User_90,139,Course_39,3,2024-03-23
10,User_10,129,Course_29,1,2024-04-23
22,User_22,109,Course_9,4,2024-03-08
82,User_82,139,Course_39,1,2024-01-05
72,User_72,144,Course_44,2,2024-04-18
16,User_16,109,Course_9,5,2024-06-03
44,User_44,107,Course_7,2,2024-04-10
23,User_23,125,Course_25,1,2024-01-31
90,User_90,126,Course_26,5,2024-02-02
15,User_15,131,Course_31,3,2024-02-17
35,User_35,139,Course_39,3,2024-01-22
10,User_10,146,Course_46,3,2024-02-12
11,User_11,135,Course_35,3,2024-05-19
85,User_85,145,Course_45,2,2024-06-10
39,User_39,138,Course_38,5,2024-05-09
94,User_94,108,Course_8,2,2024-06-04
50,User_50,135,Course_35,3,2024-05-03
98,User_98,147,Course_47,5,2024-03-21
82,User_82,146,Course_46,4,2024-02-16
97,User_97,117,Course_17,3,2024-02-11
2,User_2,121,Course_21,5,2024-03-20
57,User_57,137,Course_37,3,2024-05-25
2,User_2,113,Course_13,3,2024-01-18
35,User_35,126,Course_26,3,2024-02-23
47,User_47,150,Course_50,5,2024-06-05
21,User_21,128,Course_28,2,2024-01-11
33,User_33,116,Course_16,3,2024-06-06
10,User_10,124,Course_24,5,2024-03-12
65,User_65,105,Course_5,5,2024-01-11
34,User_34,149,Course_49,5,2024-02-21
93,User_93,148,Course_48,5,2024-05-25
31,User_31,149,Course_49,3,2024-06-24
66,User_66,125,Course_25,4,2024-05-04
12,User_12,124,Course_24,3,2024-01-28
39,User_39,147,Course_47,4,2024-05-24
36,User_36,139,Course_39,5,2024-02-15
62,User_62,146,Course_46,5,2024-06-22
40,User_40,126,Course_26,1,2024-06-05
55,User_55,144,Course_44,3,2024-01-26
75,User_75,113,Course_13,3,2024-01-16
65,User_65,126,Course_26,4,2024-04-21
27,User_27,106,Course_6,5,2024-05-01
96,User_96,131,Course_31,3,2024-01-09
55,User_55,146,Course_46,2,2024-06-02
40,User_40,114,Course_14,1,2024-01-23
32,User_32,106,Course_6,2,2024-03-15
42,User_42,137,Course_37,2,2024-06-12
66,User_66,119,Course_19,2,2024-05-27
64,User_64,134,Course_34,1,2024-01-11
95,User_95,136,Course_36,1,2024-03-11
77,User_77,142,Course_42,5,2024-01-22
10,User_10,150,Course_50,5,2024-03-26
22,User_22,146,Course_46,2,2024-01-01
48,User_48,121,Course_21,3,2024-05-15
72,User_72,144,Course_44,2,2024-05-17
51,User_51,123,Course_23,5,2024-03-07
26,User_26,143,Course_43,1,2024-02-10
34,User_34,138,Course_38,3,2024-03-04
66,User_66,150,Course_50,4,2024-05-17
73,User_73,143,Course_43,2,2024-01-23
92,User_92,125,Course_25,4,2024-05-02
21,User_21,107,Course_7,2,2024-04-03
29,User_29,101,Course_1,5,2024-01-31
21,User_21,148,Course_48,4,2024-05-09
76,User_76,128,Course_28,4,2024-01-02
48,User_48,123,Course_23,2,2024-04-27
34,User_34,150,Course_50,3,2024-03-01
38,User_38,107,Course_7,5,2024-04-01
91,User_91,102,Course_2,3,2024-02-20
14,User_14,142,Course_42,3,2024-06-03
13,User_13,112,Course_12,5,2024-04-15
43,User_43,133,Course_33,5,2024-04-11
2,User_2,121,Course_21,3,2024-06-17
35,User_35,129,Course_29,2,2024-02-20
85,User_85,125,Course_25,3,2024-06-29
73,User_73,147,Course_47,1,2024-01-28
6,User_6,138,Course_38,3,2024-02-12
78,User_78,129,Course_29,4,2024-06-26
46,User_46,121,Course_21,2,2024-01-26
77,User_77,131,Course_31,2,2024-03-22
68,User_68,137,Course_37,4,2024-04-07
30,User_30,136,Course_36,1,2024-01-17
27,User_27,126,Course_26,4,2024-03-24
44,User_44,130,Course_30,1,2024-02-13
31,User_31,101,Course_1,5,2024-02-06
94,User_94,119,Course_19,5,2024-04-10
10,User_10,133,Course_33,3,2024-06-04
16,User_16,132,Course_32,4,2024-01-24
35,User_35,124,Course_24,2,2024-02-22
33,User_33,116,Course_16,1,2024-02-19
19,User_19,137,Course_37,3,2024-05-03
48,User_48,112,Course_12,5,2024-03-02
63,User_63,134,Course_34,1,2024-03-19
26,User_26,125,Course_25,2,2024-02-04
36,User_36,113,Course_13,2,2024-03-12
73,User_73,117,Course_17,3,2024-01-20
2,User_2,125,Course_25,1,2024-03-18
8,User_8,116,Course_16,3,2024-06-16
50,User_50,105,Course_5,4,2024-02-02
91,User_91,139,Course_39,5,2024-06-23
50,User_50,102,Course_2,4,2024-03-04
25,User_25,148,Course_48,2,2024-03-29
95,User_95,103,Course_3,1,2024-01-12
33,User_33,109,Course_9,3,2024-02-20
60,User_60,139,Course_39,1,2024-04-01
87,User_87,105,Course_5,1,2024-05-28
52,User_52,105,Course_5,3,2024-01-17
16,User_16,117,Course_17,2,2024-01-04
19,User_19,116,Course_16,2,2024-01-27
98,User_98,135,Course_35,5,2024-03-26
64,User_64,110,Course_10,3,2024-05-12
71,User_71,114,Course_14,5,2024-06-13
45,User_45,143,Course_43,1,2024-03-29
97,User_97,132,Course_32,1,2024-04-17
23,User_23,113,Course_13,3,2024-05-15
4,User_4,115,Course_15,3,2024-03-30
91,User_91,142,Course_42,3,2024-03-08
26,User_26,139,Course_39,5,2024-05-03
34,User_34,126,Course_26,4,2024-04-06
10,User_10,132,Course_32,5,2024-02-24
20,User_20,110,Course_10,3,2024-06-05
10,User_10,148,Course_48,1,2024-05-18
4,User_4,116,Course_16,3,2024-03-13
13,User_13,135,Course_35,3,2024-04-12
26,User_26,119,Course_19,2,2024-02-18
82,User_82,134,Course_34,5,2024-02-06
85,User_85,108,Course_8,1,2024-05-29
83,User_83,148,Course_48,5,2024-06-19
26,User_26,117,Course_17,5,2024-03-22
65,User_65,134,Course_34,3,2024-04-05
72,User_72,130,Course_30,5,2024-01-09
38,User_38,126,Course_26,3,2024-05-22
81,User_81,132,Course_32,1,2024-05-31
35,User_35,117,Course_17,2,2024-02-01
64,User_64,127,Course_27,4,2024-01-30
77,User_77,106,Course_6,5,2024-06-07
44,User_44,130,Course_30,1,2024-03-04
100,User_100,109,Course_9,1,2024-04-30
87,User_87,119,Course_19,1,2024-04-05
24,User_24,102,Course_2,1,2024-06-28
68,User_68,111,Course_11,5,2024-05-09
76,User_76,112,Course_12,4,2024-02-03
96,User_96,115,Course_15,5,2024-06-17
37,User_37,110,Course_10,1,2024-01-11
56,User_56,139,Course_39,3,2024-04-12
11,User_11,145,Course_45,3,2024-03-02
29,User_29,103,Course_3,4,2024-02-27
89,User_89,144,Course_44,2,2024-06-28
95,User_95,117,Course_17,1,2024-01-27
43,User_43,107,Course_7,4,2024-01-29
69,User_69,107,Course_7,4,2024-06-21
79,User_79,109,Course_9,4,2024-06-12
10,User_10,137,Course_37,2,2024-04-12
19,User_19,142,Course_42,5,2024-03-22
12,User_12,118,Course_18,3,2024-01-10
3,User_3,108,Course_8,1,2024-02-02
68,User_68,122,Course_22,5,2024-01-05
48,User_48,129,Course_29,2,2024-05-23
42,User_42,124,Course_24,5,2024-03-06
40,User_40,146,Course_46,3,2024-04-14
28,User_28,150,Course_50,3,2024-05-20
79,User_79,117,Course_17,5,2024-05-28
34,User_34,136,Course_36,3,2024-04-15
58,User_58,120,Course_20,3,2024-04-20
66,User_66,115,Course_15,2,2024-06-13
28,User_28,148,Course_48,1,2024-03-17
52,User_52,150,Course_50,3,2024-03-31
41,User_41,109,Course_9,3,2024-04-18
94,User_94,137,Course_37,3,2024-02-23
78,User_78,145,Course_45,3,2024-05-16
51,User_51,143,Course_43,1,2024-03-05
55,User_55,136,Course_36,3,2024-04-16
69,User_69,116,Course_16,5,2024-04-13
3,User_3,135,Course_35,2,2024-01-12
40,User_40,141,Course_41,4,2024-01-28
80,User_80,123,Course_23,4,2024-02-02
52,User_52,112,Course_12,4,2024-02-07
46,User_46,115,Course_15,5,2024-04-06
75,User_75,104,Course_4,3,2024-02-18
30,User_30,117,Course_17,5,2024-05-14
85,User_85,112,Course_12,2,2024-05-09
11,User_11,106,Course_6,4,2024-05-02
38,User_38,112,Course_12,1,2024-04-19
30,User_30,143,Course_43,5,2024-02-14
77,User_77,131,Course_31,5,2024-03-26
52,User_52,140,Course_40,4,2024-03-26
80,User_80,132,Course_32,1,2024-06-21
100,User_100,146,Course_46,4,2024-04-06
17,User_17,143,Course_43,3,2024-06-24
82,User_82,102,Course_2,4,2024-05-26
1,User_1,116,Course_16,3,2024-04-17
48,User_48,141,Course_41,1,2024-01-20
55,User_55,150,Course_50,2,2024-04-30
7,User_7,105,Course_5,1,2024-05-24
82,User_82,108,Course_8,2,2024-03-22
69,User_69,140,Course_40,4,2024-05-20
21,User_21,118,Course_18,2,2024-03-25
45,User_45,113,Course_13,3,2024-04-16
55,User_55,111,Course_11,1,2024-02-07
70,User_70,103,Course_3,4,2024-01-23
4,User_4,115,Course_15,5,2024-01-07
23,User_23,136,Course_36,3,2024-05-31
74,User_74,144,Course_44,2,2024-01-31
31,User_31,111,Course_11,2,2024-02-22
70,User_70,129,Course_29,1,2024-02-12
81,User_81,122,Course_22,2,2024-06-29
26,User_26,107,Course_7,2,2024-03-05
56,User_56,131,Course_31,3,2024-05-22
41,User_41,107,Course_7,4,2024-03-12
28,User_28,110,Course_10,1,2024-04-08
52,User_52,122,Course_22,1,2024-02-23
36,User_36,150,Course_50,2,2024-04-15
53,User_53,118,Course_18,2,2024-06-24
5,User_5,135,Course_35,4,2024-04-13
60,User_60,123,Course_23,3,2024-04-30
1,User_1,126,Course_26,5,2024-02-25
54,User_54,105,Course_5,5,2024-02-17
39,User_39,148,Course_48,2,2024-03-17
86,User_86,106,Course_6,5,2024-03-14
66,User_66,144,Course_44,4,2024-02-28
100,User_100,128,Course_28,1,2024-03-06
71,User_71,107,Course_7,1,2024-06-21
78,User_78,104,Course_4,5,2024-05-06
13,User_13,150,Course_50,2,2024-02-15
98,User_98,141,Course_41,3,2024-01-21
40,User_40,130,Course_30,3,2024-03-01
40,User_40,104,Course_4,3,2024-04-11
17,User_17,124,Course_24,5,2024-02-24
93,User_93,101,Course_1,4,2024-04-23
53,User_53,105,Course_5,1,2024-06-21
56,User_56,109,Course_9,3,2024-01-07
44,User_44,134,Course_34,3,2024-05-19
55,User_55,131,Course_31,1,2024-03-02
70,User_70,113,Course_13,2,2024-03-28
63,User_63,120,Course_20,1,2024-05-01
86,User_86,129,Course_29,2,2024-03-24
64,User_64,145,Course_45,1,2024-04-11
2,User_2,128,Course_28,2,2024-06-03
27,User_27,103,Course_3,2,2024-05-29
73,User_73,138,Course_38,4,2024-05-03
91,User_91,143,Course_43,1,2024-05-07
77,User_77,109,Course_9,4,2024-02-05
61,User_61,117,Course_17,3,2024-01-12
5,User_5,137,Course_37,3,2024-04-07
90,User_90,128,Course_28,2,2024-04-21
28,User_28,118,Course_18,3,2024-04-22
86,User_86,120,Course_20,5,2024-06-26
42,User_42,148,Course_48,4,2024-04-18
35,User_35,125,Course_25,2,2024-02-05
18,User_18,117,Course_17,2,2024-05-03
61,User_61,129,Course_29,5,2024-03-23
91,User_91,122,Course_22,5,2024-04-28
27,User_27,126,Course_26,2,2024-03-25
54,User_54,146,Course_46,5,2024-03-17
65,User_65,128,Course_28,5,2024-05-31
29,User_29,150,Course_50,1,2024-05-31
47,User_47,144,Course_44,5,2024-04-18
46,User_46,146,Course_46,3,2024-02-15
32,User_32,121,Course_21,2,2024-02-09
88,User_88,112,Course_12,2,2024-06-05
60,User_60,129,Course_29,5,2024-06-07
96,User_96,132,Course_32,1,2024-04-06
72,User_72,116,Course_16,4,2024-05-19
84,User_84,148,Course_48,3,2024-03-09
44,User_44,133,Course_33,1,2024-02-03
73,User_73,131,Course_31,4,2024-02-18
84,User_84,123,Course_23,1,2024-05-23
77,User_77,145,Course_45,5,2024-06-16
97,User_97,148,Course_48,3,2024-05-12
88,User_88,114,Course_14,1,2024-05-24
11,User_11,144,Course_44,4,2024-05-04
32,User_32,117,Course_17,1,2024-05-08
35,User_35,144,Course_44,5,2024-06-21
53,User_53,148,Course_48,1,2024-02-10
64,User_64,107,Course_7,2,2024-01-18
98,User_98,131,Course_31,4,2024-04-25
64,User_64,146,Course_46,4,2024-05-13
38,User_38,135,Course_35,4,2024-02-27
91,User_91,108,Course_8,1,2024-04-17
57,User_57,101,Course_1,1,2024-03-27
34,User_34,147,Course_47,2,2024-05-13
36,User_36,126,Course_26,2,2024-02-23
29,User_29,128,Course_28,5,2024-04-25
17,User_17,111,Course_11,5,2024-03-22
82,User_82,113,Course_13,2,2024-05-13
35,User_35,102,Course_2,5,2024-06-14
8,User_8,138,Course_38,5,2024-06-08
93,User_93,111,Course_11,2,2024-02-07
49,User_49,141,Course_41,5,2024-02-15
59,User_59,143,Course_43,5,2024-01-28
55,User_55,125,Course_25,2,2024-02-20
22,User_22,112,Course_12,2,2024-04-12
78,User_78,107,Course_7,5,2024-04-08
66,User_66,147,Course_47,5,2024-05-13
55,User_55,116,Course_16,3,2024-02-13
3,User_3,142,Course_42,2,2024-04-15
62,User_62,142,Course_42,4,2024-02-09
83,User_83,126,Course_26,1,2024-05-28
47,User_47,123,Course_23,2,2024-06-29
23,User_23,128,Course_28,3,2024-05-30
71,User_71,106,Course_6,1,2024-04-21
41,User_41,107,Course_7,2,2024-05-18
32,User_32,136,Course_36,2,2024-02-22
80,User_80,115,Course_15,3,2024-05-11
14,User_14,141,Course_41,3,2024-05-23
70,User_70,109,Course_9,2,2024-01-17
74,User_74,105,Course_5,4,2024-05-19
82,User_82,140,Course_40,5,2024-03-12
82,User_82,105,Course_5,2,2024-05-11
53,User_53,107,Course_7,4,2024-05-13
64,User_64,146,Course_46,2,2024-01-01
55,User_55,103,Course_3,5,2024-01-04
44,User_44,105,Course_5,3,2024-03-06
10,User_10,145,Course_45,5,2024-06-07
55,User_55,142,Course_42,2,2024-01-05
50,User_50,129,Course_29,4,2024-06-27
88,User_88,140,Course_40,2,2024-02-08
75,User_75,108,Course_8,3,2024-06-23
11,User_11,141,Course_41,5,2024-05-19
76,User_76,138,Course_38,4,2024-01-31
77,User_77,140,Course_40,4,2024-03-28
39,User_39,103,Course_3,5,2024-01-12
12,User_12,150,Course_50,2,2024-05-21
36,User_36,116,Course_16,4,2024-05-18
93,User_93,149,Course_49,4,2024-01-15
19,User_19,104,Course_4,3,2024-01-11
83,User_83,145,Course_45,1,2024-05-03
3,User_3,103,Course_3,2,2024-01-07
84,User_84,106,Course_6,3,2024-05-24
51,User_51,120,Course_20,4,2024-01-03
75,User_75,124,Course_24,2,2024-03-12
9,User_9,114,Course_14,2,2024-04-15
83,User_83,116,Course_16,4,2024-03-05
17,User_17,136,Course_36,1,2024-04-03
51,User_51,101,Course_1,1,2024-06-04
17,User_17,112,Course_12,2,2024-04-16
72,User_72,142,Course_42,4,2024-05-11
57,User_57,115,Course_15,3,2024-04-03
38,User_38,137,Course_37,1,2024-04-14
64,User_64,124,Course_24,1,2024-03-28
66,User_66,146,Course_46,3,2024-05-21
78,User_78,149,Course_49,4,2024-01-22
49,User_49,122,Course_22,4,2024-01-23
22,User_22,150,Course_50,4,2024-05-27
54,User_54,143,Course_43,4,2024-03-12
52,User_52,144,Course_44,4,2024-05-21
14,User_14,125,Course_25,3,2024-04-11
9,User_9,126,Course_26,2,2024-05-24
59,User_59,135,Course_35,2,2024-02-28
90,User_90,105,Course_5,3,2024-04-01
95,User_95,141,Course_41,2,2024-02-06
72,User_72,124,Course_24,1,2024-06-16
16,User_16,115,Course_15,5,2024-05-15
88,User_88,131,Course_31,3,2024-01-29
26,User_26,127,Course_27,5,2024-04-08
95,User_95,121,Course_21,4,2024-04-23
60,User_60,119,Course_19,1,2024-05-30
35,User_35,149,Course_49,2,2024-05-24
5,User_5,116,Course_16,2,2024-03-28
8,User_8,143,Course_43,4,2024-01-11
84,User_84,131,Course_31,5,2024-02-21
50,User_50,127,Course_27,2,2024-02-17
84,User_84,136,Course_36,3,2024-03-08
20,User_20,133,Course_33,2,2024-03-13
56,User_56,101,Course_1,5,2024-01-21
79,User_79,128,Course_28,3,2024-01-30
20,User_20,130,Course_30,1,2024-04-13
94,User_94,101,Course_1,4,2024-05-17
75,User_75,109,Course_9,2,2024-05-31
45,User_45,116,Course_16,4,2024-05-19
44,User_44,103,Course_3,1,2024-01-09
42,User_42,132,Course_32,3,2024-03-02
39,User_39,130,Course_30,4,2024-03-23
41,User_41,131,Course_31,5,2024-02-14
65,User_65,108,Course_8,4,2024-02-20
41,User_41,147,Course_47,1,2024-06-29
15,User_15,145,Course_45,3,2024-03-21
19,User_19,132,Course_32,2,2024-06-03
65,User_65,130,Course_30,4,2024-03-06
47,User_47,125,Course_25,1,2024-04-26
58,User_58,139,Course_39,4,2024-01-04
45,User_45,102,Course_2,2,2024-03-17
54,User_54,145,Course_45,3,2024-05-10
88,User_88,106,Course_6,3,2024-04-06
71,User_71,114,Course_14,5,2024-05-26
47,User_47,101,Course_1,1,2024-02-07
80,User_80,101,Course_1,5,2024-04-30
93,User_93,118,Course_18,1,2024-01-31
47,User_47,114,Course_14,3,2024-02-18
17,User_17,101,Course_1,2,2024-04-16
9,User_9,141,Course_41,5,2024-05-14
54,User_54,124,Course_24,1,2024-05-11
26,User_26,143,Course_43,3,2024-03-31
53,User_53,140,Course_40,1,2024-02-23
81,User_81,120,Course_20,1,2024-01-26
96,User_96,101,Course_1,1,2024-02-23
10,User_10,127,Course_27,5,2024-04-15
53,User_53,124,Course_24,5,2024-04-19
52,User_52,148,Course_48,1,2024-05-30
35,User_35,131,Course_31,4,2024-06-19
50,User_50,113,Course_13,2,2024-01-02
66,User_66,106,Course_6,3,2024-05-12
32,User_32,105,Course_5,4,2024-04-07
40,User_40,105,Course_5,2,2024-06-16
77,User_77,101,Course_1,5,2024-04-06
10,User_10,143,Course_43,2,2024-02-28
54,User_54,139,Course_39,3,2024-05-10
88,User_88,147,Course_47,5,2024-04-17
75,User_75,134,Course_34,5,2024-04-13
53,User_53,147,Course_47,1,2024-06-16
41,User_41,120,Course_20,1,2024-06-23
73,User_73,141,Course_41,5,2024-02-29
81,User_81,110,Course_10,4,2024-04-12
25,User_25,120,Course_20,1,2024-05-03
93,User_93,113,Course_13,3,2024-01-13
10,User_10,115,Course_15,1,2024-02-16
33,User_33,118,Course_18,5,2024-04-17
30,User_30,149,Course_49,2,2024-04-25
90,User_90,107,Course_7,2,2024-01-18
24,User_24,137,Course_37,3,2024-05-21
70,User_70,103,Course_3,1,2024-04-04
19,User_19,141,Course_41,2,2024-05-05
75,User_75,149,Course_49,4,2024-01-01
39,User_39,139,Course_39,2,2024-03-02
28,User_28,110,Course_10,2,2024-01-06
12,User_12,107,Course_7,4,2024-03-12
45,User_45,140,Course_40,5,2024-01-12
42,User_42,107,Course_7,1,2024-04-17
83,User_83,144,Course_44,2,2024-01-25
57,User_57,125,Course_25,2,2024-05-07
99,User_99,142,Course_42,1,2024-01-26
23,User_23,125,Course_25,4,2024-05-16
8,User_8,148,Course_48,1,2024-01-22
20,User_20,145,Course_45,5,2024-03-16
40,User_40,137,Course_37,4,2024-05-22
92,User_92,101,Course_1,5,2024-02-09
72,User_72,129,Course_29,5,2024-03-14
81,User_81,148,Course_48,5,2024-02-26
87,User_87,105,Course_5,5,2024-05-06
48,User_48,101,Course_1,4,2024-03-26
100,User_100,114,Course_14,2,2024-05-12
75,User_75,109,Course_9,1,2024-05-19
5,User_5,136,Course_36,4,2024-03-28
43,User_43,147,Course_47,4,2024-02-08
7,User_7,105,Course_5,5,2024-02-03
51,User_51,115,Course_15,2,2024-01-12
57,User_57,132,Course_32,2,2024-04-11
9,User_9,116,Course_16,5,2024-05-13
38,User_38,129,Course_29,1,2024-02-12
20,User_20,142,Course_42,4,2024-05-04
85,User_85,143,Course_43,1,2024-01-16
9,User_9,118,Course_18,4,2024-06-13
22,User_22,115,Course_15,4,2024-01-23
92,User_92,130,Course_30,3,2024-04-20
39,User_39,105,Course_5,5,2024-05-27
68,User_68,116,Course_16,4,2024-01-19
31,User_31,123,Course_23,4,2024-04-16
75,User_75,110,Course_10,1,2024-04-14
26,User_26,113,Course_13,4,2024-06-08
95,User_95,133,Course_33,2,2024-06-06
67,User_67,131,Course_31,1,2024-05-14
57,User_57,131,Course_31,3,2024-05-17
89,User_89,117,Course_17,2,2024-04-16
39,User_39,113,Course_13,2,2024-02-13
68,User_68,125,Course_25,1,2024-01-05
69,User_69,119,Course_19,5,2024-02-21
92,User_92,130,Course_30,5,2024-04-18
27,User_27,105,Course_5,1,2024-06-29
63,User_63,146,Course_46,5,2024-05-01
42,User_42,104,Course_4,1,2024-03-18
98,User_98,131,Course_31,3,2024-04-29
48,User_48,121,Course_21,1,2024-06-16
1,User_1,137,Course_37,5,2024-06-16
97,User_97,147,Course_47,5,2024-05-04
56,User_56,102,Course_2,5,2024-01-24
80,User_80,103,Course_3,1,2024-02-26
63,User_63,101,Course_1,3,2024-05-18
100,User_100,112,Course_12,4,2024-06-16
99,User_99,119,Course_19,5,2024-04-21
44,User_44,141,Course_41,5,2024-06-09
6,User_6,149,Course_49,1,2024-02-23
88,User_88,144,Course_44,3,2024-05-05
56,User_56,106,Course_6,3,2024-04-05
91,User_91,102,Course_2,5,2024-03-23
49,User_49,133,Course_33,1,2024-03-15
56,User_56,111,Course_11,3,2024-01-08
68,User_68,135,Course_35,5,2024-05-01
45,User_45,106,Course_6,4,2024-06-04
88,User_88,137,Course_37,1,2024-05-22
28,User_28,118,Course_18,1,2024-03-25
4,User_4,139,Course_39,1,2024-05-19
49,User_49,149,Course_49,5,2024-04-09
86,User_86,149,Course_49,3,2024-06-24
51,User_51,135,Course_35,4,2024-06-11
66,User_66,131,Course_31,2,2024-05-01
46,User_46,105,Course_5,2,2024-03-16
39,User_39,102,Course_2,4,2024-02-19
21,User_21,137,Course_37,4,2024-05-03
51,User_51,135,Course_35,3,2024-04-11
84,User_84,119,Course_19,4,2024-04-24
14,User_14,127,Course_27,3,2024-05-19
69,User_69,119,Course_19,1,2024-01-26
86,User_86,137,Course_37,3,2024-04-04
23,User_23,108,Course_8,5,2024-03-24
68,User_68,150,Course_50,5,2024-02-29
78,User_78,121,Course_21,5,2024-04-20
100,User_100,134,Course_34,5,2024-04-25
97,User_97,129,Course_29,2,2024-03-18
2,User_2,150,Course_50,2,2024-06-20
85,User_85,140,Course_40,4,2024-05-21
28,User_28,132,Course_32,1,2024-05-29
31,User_31,110,Course_10,3,2024-01-30
36,User_36,139,Course_39,5,2024-01-20
27,User_27,120,Course_20,5,2024-01-02
91,User_91,141,Course_41,3,2024-02-10
60,User_60,146,Course_46,3,2024-01-07
4,User_4,136,Course_36,5,2024-01-23
18,User_18,103,Course_3,2,2024-04-06
90,User_90,128,Course_28,1,2024-01-26
91,User_91,144,Course_44,3,2024-02-20
87,User_87,120,Course_20,2,2024-05-09
34,User_34,111,Course_11,3,2024-02-15
41,User_41,129,Course_29,2,2024-01-03
2,User_2,130,Course_30,5,2024-03-11
77,User_77,150,Course_50,3,2024-02-16
18,User_18,110,Course_10,5,2024-03-22
56,User_56,124,Course_24,1,2024-02-22
37,User_37,121,Course_21,3,2024-03-13
49,User_49,124,Course_24,3,2024-06-26
65,User_65,150,Course_50,2,2024-02-03
2,User_2,131,Course_31,4,2024-03-30
73,User_73,109,Course_9,5,2024-04-02
2,User_2,106,Course_6,2,2024-04-25
81,User_81,136,Course_36,2,2024-06-08
56,User_56,104,Course_4,5,2024-04-22
24,User_24,101,Course_1,5,2024-05-04
29,User_29,119,Course_19,4,2024-03-11
44,User_44,135,Course_35,4,2024-02-02
17,User_17,137,Course_37,3,2024-02-10
16,User_16,112,Course_12,2,2024-01-05
43,User_43,105,Course_5,2,2024-03-19
54,User_54,133,Course_33,4,2024-04-11
95,User_95,150,Course_50,1,2024-06-07
56,User_56,127,Course_27,4,2024-01-02
37,User_37,111,Course_11,4,2024-03-27
20,User_20,143,Course_43,4,2024-03-24
12,User_12,129,Course_29,5,2024-06-25
44,User_44,120,Course_20,1,2024-03-04
71,User_71,141,Course_41,5,2024-01-08
16,User_16,132,Course_32,4,2024-03-30
6,User_6,146,Course_46,3,2024-03-22
39,User_39,126,Course_26,1,2024-02-05
85,User_85,140,Course_40,2,2024-05-03
31,User_31,134,Course_34,3,2024-03-20
19,User_19,115,Course_15,1,2024-03-19
86,User_86,110,Course_10,1,2024-04-20
97,User_97,124,Course_24,4,2024-03-10
54,User_54,148,Course_48,4,2024-01-08
43,User_43,114,Course_14,3,2024-02-27
48,User_48,123,Course_23,5,2024-02-02
30,User_30,141,Course_41,5,2024-01-19
44,User_44,148,Course_48,4,2024-02-07
18,User_18,120,Course_20,2,2024-04-08
4,User_4,123,Course_23,5,2024-06-01
82,User_82,145,Course_45,5,2024-05-07
22,User_22,105,Course_5,2,2024-04-15
75,User_75,129,Course_29,1,2024-06-24
90,User_90,150,Course_50,4,2024-04-20
62,User_62,109,Course_9,5,2024-04-28
46,User_46,150,Course_50,5,2024-05-11
17,User_17,112,Course_12,3,2024-03-18
97,User_97,138,Course_38,4,2024-01-27
47,User_47,138,Course_38,1,2024-01-21
68,User_68,109,Course_9,5,2024-01-20
56,User_56,133,Course_33,1,2024-03-28
90,User_90,102,Course_2,2,2024-03-29
53,User_53,132,Course_32,5,2024-05-20
15,User_15,150,Course_50,5,2024-05-20
3,User_3,127,Course_27,1,2024-05-13
12,User_12,131,Course_31,5,2024-05-30
48,User_48,134,Course_34,1,2024-03-05
29,User_29,147,Course_47,2,2024-02-16
59,User_59,134,Course_34,4,2024-05-22
26,User_26,125,Course_25,1,2024-05-14
91,User_91,149,Course_49,5,2024-04-08
